nst_of_storm,lightning_id,lightning_airport_id,year,day_of_year,second,date,lon,lat,amplitude,mean_amplitude,var_amplitude,maxis,icloud,prop_icloud_of_storm,dist,azimuth,airport_alert_id,is_last_lightning_cloud_ground,total_second,nst_of_alert
198.0,28576,28576,2018,232,47262,2018-08-20 13:07:42,8.8761,42.1317,7.51,0.7649494949494948,180.61992055581186,0.169,True,0.7474747474747475,23.900408961035165,19.37952483685397,,False,588085662.0,0
199.0,28577,28577,2018,232,47271,2018-08-20 13:07:51,8.8527,42.1283,6.86,0.7955778894472362,179.89438034617527,0.159,True,0.7487437185929648,23.114724283456766,13.673449804793652,,False,588085671.0,0
200.0,28578,28578,2018,232,47284,2018-08-20 13:08:04,8.8499,42.1183,8.11,0.8321500000000001,179.2578923391959,0.721,False,0.745,21.980208526339155,13.571393262197404,,False,588085684.0,0
201.0,28579,28579,2018,232,47291,2018-08-20 13:08:11,8.963,42.0837,3.87,0.8472636815920397,178.40751597512428,0.302,True,0.746268656716418,22.16446902023726,45.0,,False,588085691.0,0
202.0,28580,28580,2018,232,47303,2018-08-20 13:08:23,8.8285,42.1809,4.53,0.8654950495049504,177.58705771390564,0.444,True,0.7475247524752475,28.669094671306333,5.6819298160369724,,False,588085703.0,0
203.0,28581,28581,2018,232,47304,2018-08-20 13:08:24,8.8045,42.1102,-4.17,0.8406896551724138,176.83282130419929,0.254,False,0.7438423645320197,20.7354127272698,0.4912700999814274,,False,588085704.0,0
204.0,28582,28582,2018,232,47306,2018-08-20 13:08:26,8.7382,42.0369,4.63,0.8592647058823529,176.03211029411753,0.301,True,0.7450980392156863,13.677310309881484,330.2714593565316,,False,588085706.0,0
205.0,28583,28583,2018,232,47310,2018-08-20 13:08:30,8.8541,42.0863,4.23,0.8757073170731706,175.22463148254414,0.209,True,0.7463414634146341,18.566947970487817,17.46824732462746,,False,588085710.0,0
206.0,28584,28584,2018,232,47324,2018-08-20 13:08:44,8.8483,42.1326,3.06,0.8863106796116504,174.39303802983653,0.373,True,0.7475728155339806,23.52447278683306,12.255668320021428,,False,588085724.0,0
207.0,28585,28585,2018,232,47327,2018-08-20 13:08:47,8.8321,42.0842,2.76,0.8953623188405797,173.56342984381587,0.251,True,0.748792270531401,18.008018128339966,10.304846468766277,,False,588085727.0,0
208.0,28586,28586,2018,232,47331,2018-08-20 13:08:51,8.8494,42.1348,3.99,0.9102403846153846,172.77100139121137,0.332,True,0.75,23.7803219636484,12.416733652019431,,False,588085731.0,0
209.0,28587,28587,2018,232,47343,2018-08-20 13:09:03,8.673,42.1627,12.58,0.9660765550239234,172.59196626334185,0.118,True,0.7511961722488039,28.649794991893824,331.4853272936963,,False,588085743.0,0
210.0,28588,28588,2018,232,47344,2018-08-20 13:09:04,8.8747,42.0843,11.93,1.0182857142857142,172.33858460697192,0.158,True,0.7523809523809524,18.81546914038973,24.074865900189547,,False,588085744.0,0
211.0,28589,28589,2018,232,47348,2018-08-20 13:09:08,8.7147,42.0665,4.52,1.0348815165876777,171.57603843827573,0.254,True,0.7535545023696683,17.469981763856502,328.3164998073151,,False,588085748.0,0
212.0,28590,28590,2018,232,47356,2018-08-20 13:09:16,8.8453,42.162,3.87,1.048254716981132,170.8007964656174,2.146,True,0.7547169811320755,26.72108116468913,10.084739651516342,,False,588085756.0,0
213.0,28591,28591,2018,232,47365,2018-08-20 13:09:25,8.814,42.1376,4.98,1.0667136150234742,170.0677080166533,0.198,True,0.755868544600939,23.79732251989998,2.969222989635844,,False,588085765.0,0
214.0,28592,28592,2018,232,47392,2018-08-20 13:09:52,8.9102,42.0766,-4.3,1.0416355140186915,169.40385505901446,0.277,True,0.7570093457943925,19.17177305136494,35.042255405109785,,False,588085792.0,0
215.0,28593,28593,2018,232,47397,2018-08-20 13:09:57,8.7851,42.03,-5.58,1.0108372093023255,168.81618340795472,0.23,False,0.7534883720930232,11.914254485682555,350.50275199348863,177.0,False,588085797.0,0
216.0,28594,28594,2018,232,47402,2018-08-20 13:10:02,8.8483,42.0931,3.99,1.0246296296296296,168.07208172265283,4.869,True,0.7546296296296297,19.204240926861708,14.994515914986652,,False,588085802.0,0
217.0,28595,28595,2018,232,47411,2018-08-20 13:10:11,8.8319,42.1151,-9.3,0.9770506912442396,167.78520515019625,0.565,False,0.7511520737327189,21.413726507190507,8.611216613323558,,False,588085811.0,0
218.0,28596,28596,2018,232,47416,2018-08-20 13:10:16,8.8624,42.1062,4.22,0.9919266055045871,167.06024327569438,0.317,True,0.7522935779816514,20.876663027449084,18.048139787679727,,False,588085816.0,0
219.0,28597,28597,2018,232,47417,2018-08-20 13:10:17,8.6672,42.1094,5.87,1.0142009132420091,166.40256759247617,0.202,True,0.7534246575342466,23.489726514479628,323.85728088622903,,False,588085817.0,0
220.0,28598,28598,2018,232,47423,2018-08-20 13:10:23,8.8564,42.1354,8.42,1.0478636363636364,165.8920378808634,0.15,True,0.7545454545454545,23.945905297060406,14.17619069148183,,False,588085823.0,0
221.0,28599,28599,2018,232,47434,2018-08-20 13:10:34,8.8732,42.0879,3.86,1.0605882352941176,165.17376647058822,0.249,True,0.755656108597285,19.15759386770599,23.164911881517128,,False,588085834.0,0
222.0,28600,28600,2018,232,47436,2018-08-20 13:10:36,8.9872,42.1233,6.5,1.08509009009009,164.55964953935833,0.593,True,0.7567567567567568,26.90496515295078,42.70343120584763,,False,588085836.0,0
223.0,28601,28601,2018,232,47443,2018-08-20 13:10:43,8.8618,42.1376,6.79,1.1106726457399103,163.9643360319961,0.161,True,0.757847533632287,24.27153594560963,15.388696166476027,,False,588085843.0,0
224.0,28602,28602,2018,232,47449,2018-08-20 13:10:49,8.8912,42.0039,3.44,1.1210714285714285,163.25329212043562,2.717,True,0.7589285714285714,11.525954482139674,47.71662337981017,,False,588085849.0,0
225.0,28603,28603,2018,232,47454,2018-08-20 13:10:54,8.6839,42.1412,8.01,1.1516888888888888,162.7354042777778,2.845,True,0.76,26.09838983631644,331.3268535105648,,False,588085854.0,0
226.0,28604,28604,2018,232,47456,2018-08-20 13:10:56,8.855,42.0861,6.87,1.176991150442478,162.15682201769914,0.225,False,0.7566371681415929,18.56239213256883,17.776649709559123,177.0,False,588085856.0,0
227.0,28605,28605,2018,232,47465,2018-08-20 13:11:05,8.8597,42.144,6.42,1.2000881057268724,161.56041149662784,0.157,True,0.7577092511013216,24.93548557435004,14.451423009071677,,False,588085865.0,0
228.0,28606,28606,2018,232,47472,2018-08-20 13:11:12,8.8639,42.1471,-27.7,1.0733333333333333,164.511915712188,0.177,False,0.7543859649122807,25.340460488641767,15.26596401421208,,False,588085872.0,0
229.0,28607,28607,2018,232,47481,2018-08-20 13:11:21,8.82,42.1603,4.11,1.0865938864628821,163.83064010189233,2.592,True,0.7554585152838428,26.33993220744331,4.132060254952856,,False,588085881.0,0
230.0,28608,28608,2018,232,47484,2018-08-20 13:11:24,8.8688,42.0845,6.92,1.1119565217391305,163.26317301120187,0.169,True,0.7565217391304347,18.68894301929991,22.27259132632632,,False,588085884.0,0
231.0,28609,28609,2018,232,47486,2018-08-20 13:11:26,8.696,42.177,4.15,1.125108225108225,162.593288575193,0.207,True,0.7575757575757576,29.507037934607578,337.12693464270063,,False,588085886.0,0
232.0,28610,28610,2018,232,47490,2018-08-20 13:11:30,8.8564,42.1446,5.56,1.1442241379310345,161.97419852963134,0.185,True,0.7586206896551724,24.951331585051783,13.60844293089626,,False,588085890.0,0
233.0,28611,28611,2018,232,47495,2018-08-20 13:11:35,8.8601,42.1534,4.3,1.1577682403433476,161.3187760322629,0.243,True,0.759656652360515,25.96804864379546,13.977562845763456,,False,588085895.0,0
234.0,28612,28612,2018,232,47500,2018-08-20 13:11:40,8.8491,42.1286,-7.78,1.1195726495726497,160.96780410843337,0.401,False,0.7564102564102564,23.09660768768535,12.7003337380645,,False,588085900.0,0
235.0,28613,28613,2018,232,47503,2018-08-20 13:11:43,8.8292,42.1256,1.91,1.1229361702127658,160.28256612838703,0.571,True,0.7574468085106383,22.55098171910285,7.418068989114839,,False,588085903.0,0
236.0,28614,28614,2018,232,47512,2018-08-20 13:11:52,8.788,42.1516,3.04,1.1310593220338983,159.61608525604044,0.616,True,0.7584745762711864,25.365184676556,356.26098728114346,,False,588085912.0,0
237.0,28615,28615,2018,232,47514,2018-08-20 13:11:54,8.8663,42.152,5.96,1.1514345991561181,159.0381369162555,0.195,True,0.759493670886076,25.913548882625623,15.51375992338121,,False,588085914.0,0
238.0,28616,28616,2018,232,47519,2018-08-20 13:11:59,8.8302,42.1355,3.31,1.1605042016806721,158.38666725525658,0.364,True,0.7605042016806722,23.6539019936102,7.341225811364268,,False,588085919.0,0
239.0,28617,28617,2018,232,47525,2018-08-20 13:12:05,8.9584,42.1015,3.3,1.1694560669456067,157.74032953482651,4.297,True,0.7615062761506276,23.5713230698966,41.15627014850365,,False,588085925.0,0
240.0,28618,28618,2018,232,47525,2018-08-20 13:12:05,8.8553,42.1404,8.61,1.2004583333333334,157.31100188110187,0.099,False,0.7583333333333333,24.47595358387188,13.587655839260734,,False,588085925.0,0
241.0,28619,28619,2018,232,47531,2018-08-20 13:12:11,8.8502,42.1505,-33.92,1.0547302904564315,161.77357503112037,0.197,False,0.7551867219917012,25.51353451934333,11.775347421919792,,False,588085931.0,0
242.0,28620,28620,2018,232,47532,2018-08-20 13:12:12,8.8479,42.151,-27.4,0.9371487603305785,164.44806611055867,0.096,False,0.7520661157024794,25.54014792179816,11.19359602574706,,False,588085932.0,0
243.0,28621,28621,2018,232,47536,2018-08-20 13:12:16,8.8548,42.1394,5.71,0.9567901234567902,163.8622739516376,0.169,True,0.7530864197530864,24.3593049470318,13.52284294593326,,False,588085936.0,0
244.0,28622,28622,2018,232,47547,2018-08-20 13:12:27,8.858,42.1488,11.82,1.001311475409836,163.671588396411,0.081,True,0.7540983606557377,25.43405590091107,13.748538237082087,,False,588085947.0,0
245.0,28623,28623,2018,232,47557,2018-08-20 13:12:37,8.7951,41.9411,-4.69,0.9780816326530613,163.13301146871868,0.175,True,0.7551020408163265,2.048714070361242,335.97678420182933,,False,588085957.0,0
246.0,28624,28624,2018,232,47557,2018-08-20 13:12:37,8.8567,42.1334,-42.11,0.8029268292682926,170.01424690890994,0.051,False,0.7520325203252033,23.732146232370084,14.38270868433404,,False,588085957.0,0
247.0,28625,28625,2018,232,47560,2018-08-20 13:12:40,8.8387,42.1751,4.34,0.817246963562753,169.37378344689117,0.426,True,0.7530364372469636,28.10236708611594,8.10139545817712,,False,588085960.0,0
248.0,28626,28626,2018,232,47568,2018-08-20 13:12:48,8.8656,42.1375,5.52,0.8362096774193548,168.77723658743636,0.213,True,0.7540322580645161,24.32544143134235,16.337318766074286,,False,588085968.0,0
249.0,28627,28627,2018,232,47572,2018-08-20 13:12:52,8.8437,42.1648,5.46,0.8547791164658635,168.1825444066589,0.184,True,0.7550200803212851,27.01278500994285,9.60094075897125,,False,588085972.0,0
250.0,28628,28628,2018,232,47578,2018-08-20 13:12:58,8.8612,42.1414,8.54,0.88552,167.7433629815261,0.127,True,0.756,24.67564657951651,14.985435810322256,,False,588085978.0,0
251.0,28629,28629,2018,232,47612,2018-08-20 13:13:32,8.8212,42.1636,-6.02,0.85800796812749,167.26237441593628,0.175,False,0.7529880478087649,26.71152229672898,4.360365770182386,,False,588086012.0,0
252.0,28630,28630,2018,232,47618,2018-08-20 13:13:38,8.8495,42.1357,5.51,0.876468253968254,166.6818675567571,0.164,True,0.753968253968254,23.880347915568365,12.391442335427447,,False,588086018.0,0
253.0,28631,28631,2018,232,47621,2018-08-20 13:13:41,8.9522,42.1246,4.27,0.8898814229249011,166.06594958905828,0.355,True,0.7549407114624506,25.5096935162544,36.60445061048447,,False,588086021.0,0
254.0,28632,28632,2018,232,47624,2018-08-20 13:13:44,8.8588,42.1343,6.02,0.9100787401574802,165.5131770688743,0.176,True,0.7559055118110236,23.863297148361568,14.858614447924747,,False,588086024.0,0
255.0,28633,28633,2018,232,47633,2018-08-20 13:13:53,8.713,42.1708,-37.02,0.7613333333333333,170.50347538057744,0.259,False,0.7529411764705882,28.45292616242669,340.0150325004628,,False,588086033.0,0
256.0,28634,28634,2018,232,47638,2018-08-20 13:13:58,8.716,42.1595,2.07,0.7664453124999999,169.84152417738972,0.725,True,0.75390625,27.17646889118244,339.77739169956766,,False,588086038.0,0
257.0,28635,28635,2018,232,47641,2018-08-20 13:14:01,8.8617,42.1547,-38.72,0.6128015564202335,175.24492649562256,0.067,False,0.7509727626459144,26.13429760911361,14.275168746971085,,False,588086041.0,0
258.0,28636,28636,2018,232,47641,2018-08-20 13:14:01,8.8847,42.0545,-34.87,0.47527131782945736,179.44299778602237,0.519,False,0.748062015503876,16.038049523449697,32.00144859886712,177.0,False,588086041.0,0
259.0,28637,28637,2018,232,47641,2018-08-20 13:14:01,8.9163,42.1048,-3.24,0.46092664092664093,178.80077665738827,0.325,True,0.749034749034749,22.20513603243216,32.03947768755459,,False,588086041.0,0
260.0,28638,28638,2018,232,47641,2018-08-20 13:14:01,8.8587,42.1454,-5.15,0.43934615384615383,178.23151269824768,0.185,True,0.75,25.07299621370676,14.12130606854697,,False,588086041.0,0
261.0,28639,28639,2018,232,47642,2018-08-20 13:14:02,8.8692,42.0556,5.6,0.45911877394636014,177.64804652814618,0.25,True,0.7509578544061303,15.656635304786262,26.66913058941621,,False,588086042.0,0
262.0,28640,28640,2018,232,47644,2018-08-20 13:14:04,8.8235,42.1368,5.44,0.4781297709923664,177.06209418999148,0.249,True,0.7519083969465649,23.751721416208905,5.518951367503284,,False,588086044.0,0
263.0,28641,28641,2018,232,47647,2018-08-20 13:14:07,8.8724,42.1587,3.76,0.4906083650190114,176.4272377964183,0.175,True,0.752851711026616,26.74649881252069,16.46867445734559,,False,588086047.0,0
264.0,28642,28642,2018,232,47653,2018-08-20 13:14:13,8.8616,42.0016,5.93,0.5112121212121212,175.86848369627833,1.102,True,0.7537878787878788,9.93214340669447,36.9638058256548,,False,588086053.0,0
265.0,28643,28643,2018,232,47658,2018-08-20 13:14:18,8.8308,42.1454,5.12,0.5286037735849056,175.28246963407656,0.234,True,0.7547169811320755,24.753750244214675,7.169522854580647,,False,588086058.0,0
266.0,28644,28644,2018,232,47662,2018-08-20 13:14:22,8.6628,42.008,-19.87,0.45191729323308266,176.18532347992618,1.188,False,0.7518796992481203,14.897893589869556,301.06588793818673,177.0,False,588086062.0,0
267.0,28645,28645,2018,232,47664,2018-08-20 13:14:24,8.8536,42.1394,16.88,0.5134456928838952,176.53376627805466,0.118,False,0.7490636704119851,24.34208282516347,13.221280231722048,,False,588086064.0,0
268.0,28646,28646,2018,232,47665,2018-08-20 13:14:25,8.8414,42.0749,4.79,0.5294029850746268,175.9408333501034,3.533,True,0.75,17.110423906166243,14.276569236837306,,False,588086065.0,0
269.0,28647,28647,2018,232,47675,2018-08-20 13:14:35,8.8665,42.1499,4.67,0.5447955390334572,175.34807206624865,0.214,True,0.7509293680297398,25.688431713661384,15.697639151230584,,False,588086075.0,0
270.0,28648,28648,2018,232,47681,2018-08-20 13:14:41,8.8672,42.1507,-38.54,0.400037037037037,180.354076950296,0.142,False,0.7481481481481481,25.787278293987715,15.808683888940395,,False,588086081.0,0
271.0,28649,28649,2018,232,47686,2018-08-20 13:14:46,8.7125,42.1166,7.5,0.4262361623616236,179.8721117069837,0.211,True,0.7490774907749077,22.70748151723504,334.9019004711768,,False,588086086.0,0
272.0,28650,28650,2018,232,47691,2018-08-20 13:14:51,8.7237,42.0783,-3.07,0.4133823529411765,179.2533169307575,2.653,True,0.75,18.392335145854823,332.889431637281,,False,588086091.0,0
273.0,28651,28651,2018,232,47695,2018-08-20 13:14:55,8.8066,42.128,7.07,0.43776556776556774,178.75660712131003,0.413,True,0.7509157509157509,22.714981327400466,1.037041261011295,,False,588086095.0,0
274.0,28652,28652,2018,232,47702,2018-08-20 13:15:02,8.6869,42.1729,-10.64,0.3973357664233576,178.5496928758589,0.1,False,0.7481751824817519,29.30924459199029,335.0473069730091,,False,588086102.0,0
275.0,28653,28653,2018,232,47706,2018-08-20 13:15:06,8.9362,42.1193,3.82,0.40978181818181814,177.94065031718642,3.455,True,0.7490909090909091,24.371775502329267,34.260523228716195,,False,588086106.0,0
276.0,28654,28654,2018,232,47717,2018-08-20 13:15:17,8.8041,42.1034,-6.39,0.3851449275362318,177.46111888801053,0.538,True,0.75,19.97962163696276,0.3823910711016212,,False,588086117.0,0
277.0,28655,28655,2018,232,47720,2018-08-20 13:15:20,8.8111,42.1297,6.52,0.40729241877256317,176.95401546852926,0.187,True,0.7509025270758123,22.911831965625755,2.278397483003317,,False,588086120.0,0
278.0,28656,28656,2018,232,47722,2018-08-20 13:15:22,8.9147,42.1052,3.07,0.41687050359712224,176.34069594706904,0.346,True,0.7517985611510791,22.190165451304228,31.618063031244464,,False,588086122.0,0
279.0,28657,28657,2018,232,47727,2018-08-20 13:15:27,8.8079,42.1865,2.82,0.42548387096774193,175.72707593409143,0.516,True,0.7526881720430108,29.216360608726205,1.089556350066869,,False,588086127.0,0
280.0,28658,28658,2018,232,47730,2018-08-20 13:15:30,8.8668,42.1238,5.26,0.4427499999999999,175.18070316308243,0.198,True,0.7535714285714286,22.86302115624459,17.702085668647495,,False,588086130.0,0
281.0,28659,28659,2018,232,47735,2018-08-20 13:15:35,8.9546,42.1538,3.66,0.45419928825622774,174.5918930172852,0.458,True,0.7544483985765125,28.47919411212296,33.38456978584182,,False,588086135.0,0
282.0,28660,28660,2018,232,47739,2018-08-20 13:15:39,8.8568,42.1557,8.08,0.481241134751773,174.17678528684283,0.122,True,0.7553191489361702,26.1717316130038,13.073918858250364,,False,588086139.0,0
283.0,28661,28661,2018,232,47744,2018-08-20 13:15:44,8.8906,42.124,3.09,0.4904593639575971,173.5831852492294,0.383,True,0.7561837455830389,23.415647567555745,23.635376817566407,,False,588086144.0,0
284.0,28662,28662,2018,232,47745,2018-08-20 13:15:45,8.8464,42.1144,6.86,0.512887323943662,173.11267290598715,0.241,True,0.7570422535211268,21.50366797917404,12.843197757000318,,False,588086145.0,0
285.0,28663,28663,2018,232,47750,2018-08-20 13:15:50,8.8307,42.172,2.84,0.5210526315789473,172.5221228317272,0.507,True,0.7578947368421053,27.69736567760685,6.385756993494214,,False,588086150.0,0
286.0,28664,28664,2018,232,47755,2018-08-20 13:15:55,8.8752,42.1613,4.37,0.5345104895104895,171.96858063673167,0.404,True,0.7587412587412588,27.07870805466085,16.91792092275279,,False,588086155.0,0
287.0,28665,28665,2018,232,47756,2018-08-20 13:15:56,8.7152,42.1763,11.56,0.5729268292682926,171.79085084427766,0.097,True,0.759581881533101,28.9974706021748,340.860574848253,,False,588086156.0,0
288.0,28666,28666,2018,232,47761,2018-08-20 13:16:01,8.8823,42.1494,2.71,0.5803472222222221,171.20813437379016,0.459,True,0.7604166666666666,25.932489954469084,19.373643456369543,,False,588086161.0,0
289.0,28667,28667,2018,232,47766,2018-08-20 13:16:06,8.8533,42.1287,4.74,0.5947404844290657,170.67353265811226,0.172,True,0.7612456747404844,23.16730518516328,13.80595620513025,,False,588086166.0,0
290.0,28668,28668,2018,232,47772,2018-08-20 13:16:12,8.8439,42.1564,6.29,0.6143793103448275,170.19481501133515,0.193,True,0.7620689655172413,26.089079260576995,9.988322376511132,,False,588086172.0,0
291.0,28669,28669,2018,232,47775,2018-08-20 13:16:15,8.8673,42.1232,-8.81,0.5819931271477663,169.9131560137457,0.179,False,0.7594501718213058,22.80774365250307,17.882051346087604,,False,588086175.0,0
292.0,28670,28670,2018,232,47777,2018-08-20 13:16:17,8.8158,42.1715,3.03,0.5903767123287671,169.34978508096785,0.467,True,0.7602739726027398,27.567206815614824,2.978820075887408,,False,588086177.0,0
293.0,28671,28671,2018,232,47780,2018-08-20 13:16:20,8.7409,42.1367,-3.53,0.5763139931740614,168.82776376408432,0.414,True,0.7610921501706485,24.226324551946387,343.77800348734326,,False,588086180.0,0
294.0,28672,28672,2018,232,47782,2018-08-20 13:16:22,8.6944,42.1787,-36.77,0.4492857142857142,172.99559778156996,0.063,False,0.7585034013605442,29.7268144086166,336.9588150780251,,False,588086182.0,0
295.0,28673,28673,2018,232,47788,2018-08-20 13:16:28,8.8571,42.1651,5.74,0.4672203389830508,172.5020643560475,0.209,True,0.7593220338983051,27.2056468204431,12.649329789888052,,False,588086188.0,0
296.0,28674,28674,2018,232,47789,2018-08-20 13:16:29,8.8702,42.1187,3.75,0.4783108108108108,171.95371917086578,0.22,True,0.7601351351351351,22.38004899958166,19.031941162985262,,False,588086189.0,0
297.0,28675,28675,2018,232,47792,2018-08-20 13:16:32,8.7033,41.869,3.93,0.4899326599326599,171.41290945490945,0.242,True,0.7609427609427609,10.231225947011282,241.2687652609913,,False,588086192.0,0
298.0,28676,28676,2018,232,47792,2018-08-20 13:16:32,8.861,42.1387,11.56,0.5270805369127517,171.24699111133708,0.4,True,0.761744966442953,24.378220136011983,15.115285162007009,,False,588086192.0,0
299.0,28677,28677,2018,232,47795,2018-08-20 13:16:35,8.834,42.119,-10.26,0.4910033444816054,171.06150435904917,0.095,False,0.7591973244147158,21.86410066683734,9.043382553523111,,False,588086195.0,0
300.0,28678,28678,2018,232,47799,2018-08-20 13:16:39,8.8142,42.14,3.66,0.5015666666666667,170.52286743701225,0.373,True,0.76,24.06444845914967,2.989162672232075,,False,588086199.0,0
301.0,28679,28679,2018,232,47802,2018-08-20 13:16:42,8.858,42.1751,-12.06,0.45983388704318934,170.4786869723145,0.109,False,0.7574750830564784,28.314091105406177,12.357430188247424,,False,588086202.0,0
302.0,28680,28680,2018,232,47804,2018-08-20 13:16:44,8.8883,42.0479,4.35,0.47271523178807945,169.9624231678071,0.226,True,0.7582781456953642,15.509119767678092,34.49091278346892,,False,588086204.0,0
303.0,28681,28681,2018,232,47811,2018-08-20 13:16:51,8.8244,42.1014,-5.05,0.45448844884488443,169.5002950189059,0.244,True,0.759075907590759,19.836716868764896,6.89486624582256,,False,588086211.0,0
304.0,28682,28682,2018,232,47814,2018-08-20 13:16:54,8.8173,42.0033,7.03,0.4761184210526315,169.08311623675527,0.214,True,0.7598684210526315,8.935830021081728,10.241571199610494,,False,588086214.0,0
305.0,28683,28683,2018,232,47817,2018-08-20 13:16:57,8.8284,42.1409,6.81,0.4968852459016393,168.6584563848145,0.367,True,0.760655737704918,24.23792740203117,6.693008056681888,,False,588086217.0,0
306.0,28684,28684,2018,232,47818,2018-08-20 13:16:58,8.8643,42.1486,2.66,0.503954248366013,168.12076890281796,0.469,True,0.761437908496732,25.510364730733468,15.263737201716234,,False,588086218.0,0
307.0,28685,28685,2018,232,47821,2018-08-20 13:17:01,8.8688,42.1494,6.43,0.5232573289902279,167.68574556428436,0.184,True,0.762214983713355,25.67359156134604,16.269948059891274,,False,588086221.0,0
308.0,28686,28686,2018,232,47822,2018-08-20 13:17:02,8.786,42.1329,3.84,0.534025974025974,167.17525474850882,0.263,True,0.762987012987013,23.29921210479724,355.383647906449,,False,588086222.0,0
309.0,28687,28687,2018,232,47826,2018-08-20 13:17:06,8.8369,42.115,2.41,0.5400970873786407,166.64386719833567,0.432,True,0.7637540453074434,21.45277670135332,10.072859671842068,,False,588086226.0,0
310.0,28688,28688,2018,232,47831,2018-08-20 13:17:11,8.9023,42.1676,3.55,0.5498064516129032,166.13379090092914,0.462,True,0.7645161290322581,28.326822213926885,22.16485401643528,,False,588086231.0,0
311.0,28689,28689,2018,232,47833,2018-08-20 13:17:13,8.8628,42.1058,5.01,0.5641479099678456,165.66184112643919,0.188,True,0.7652733118971061,20.841280515077223,18.198776296077103,,False,588086233.0,0
312.0,28690,28690,2018,232,47839,2018-08-20 13:17:19,8.898,42.1782,5.3,0.5793269230769231,165.20105195708635,4.901,True,0.7660256410256411,29.35920429113133,20.4820228937118,,False,588086239.0,0
313.0,28691,28691,2018,232,47840,2018-08-20 13:17:20,8.8637,42.1551,4.38,0.5914696485623003,164.7177119357746,0.243,True,0.7667731629392971,26.20906889971026,14.715539384610986,,False,588086240.0,0
314.0,28692,28692,2018,232,47844,2018-08-20 13:17:24,8.8895,42.1499,4.32,0.603343949044586,164.23573095480353,2.004,True,0.767515923566879,26.14241191935132,20.940742044801706,,False,588086244.0,0
315.0,28693,28693,2018,232,47850,2018-08-20 13:17:30,8.935,41.9625,1.82,0.6072063492063492,163.71738643817613,0.423,True,0.7682539682539683,11.7428619022485,73.59167570482836,,False,588086250.0,0
316.0,28694,28694,2018,232,47853,2018-08-20 13:17:33,8.8914,42.1061,6.38,0.6254746835443037,163.3031080279285,0.212,True,0.7689873417721519,21.55547270042151,25.870208093377805,,False,588086253.0,0
317.0,28695,28695,2018,232,47854,2018-08-20 13:17:34,8.8602,42.1685,2.99,0.6329337539432176,162.8039632012938,0.191,True,0.7697160883280757,27.62100330481044,13.168777940769113,,False,588086254.0,0
318.0,28696,28696,2018,232,47858,2018-08-20 13:17:38,8.8757,42.1414,3.57,0.6421698113207547,162.31751294268201,0.248,True,0.7704402515723271,24.936662453280366,18.48228765504229,,False,588086258.0,0
319.0,28697,28697,2018,232,47859,2018-08-20 13:17:39,8.87,42.1608,6.82,0.6615360501567398,161.92672184696676,0.187,True,0.7711598746081505,26.933032940777068,15.795340430050413,,False,588086259.0,0
320.0,28698,28698,2018,232,47862,2018-08-20 13:17:42,8.8699,42.1776,3.62,0.6707812499999999,161.44646615889502,0.479,True,0.771875,28.760800661093075,14.776867877970544,,False,588086262.0,0
321.0,28699,28699,2018,232,47864,2018-08-20 13:17:44,8.8569,42.1466,7.58,0.6923052959501558,161.09066029400316,0.15,True,0.7725856697819314,25.17735439245702,13.612286663702578,,False,588086264.0,0
322.0,28700,28700,2018,232,47866,2018-08-20 13:17:46,8.6829,42.1717,-60.11,0.5034782608695653,172.06993926588112,0.151,False,0.7701863354037267,29.293192081974617,334.1880632110428,,False,588086266.0,0
323.0,28701,28701,2018,232,47866,2018-08-20 13:17:46,8.6851,42.1742,-8.19,0.47656346749226,171.7695437436302,0.139,False,0.7678018575851393,29.494400478092995,334.8231047609786,,False,588086266.0,0
324.0,28702,28702,2018,232,47867,2018-08-20 13:17:47,8.8714,42.1566,6.3,0.494537037037037,171.34241743206059,0.194,True,0.7685185185185185,26.500916333152244,16.382883452513568,,False,588086267.0,0
325.0,28703,28703,2018,232,47869,2018-08-20 13:17:49,8.8268,42.1411,6.39,0.5126769230769231,170.9205258366572,0.158,True,0.7692307692307693,24.248967525406787,6.2707914210985845,,False,588086269.0,0
326.0,28704,28704,2018,232,47872,2018-08-20 13:17:52,8.9478,42.0647,4.95,0.5262883435582821,170.4550147966022,0.363,True,0.7699386503067485,19.72392971735024,45.76122780214362,,False,588086272.0,0
327.0,28705,28705,2018,232,47874,2018-08-20 13:17:54,8.8612,42.1022,4.4,0.5381345565749236,169.9780354665016,0.195,True,0.7706422018348624,20.42138890418836,18.07812060646271,,False,588086274.0,0
328.0,28706,28706,2018,232,47883,2018-08-20 13:18:03,8.8381,42.162,8.69,0.5629878048780488,169.66082529648693,0.475,True,0.7713414634146342,26.64979020159547,8.399094647852849,,False,588086283.0,0
329.0,28707,28707,2018,232,47884,2018-08-20 13:18:04,8.8538,42.1609,2.9,0.5700911854103343,169.16016736970866,0.217,True,0.7720364741641338,26.701235297196305,12.10629900487114,,False,588086284.0,0
330.0,28708,28708,2018,232,47891,2018-08-20 13:18:11,8.8182,42.0875,1.6,0.5732121212121212,168.64921700653957,0.798,True,0.7727272727272727,18.256331777234195,5.333083036946978,,False,588086291.0,0
331.0,28709,28709,2018,232,47893,2018-08-20 13:18:13,8.8788,42.1389,5.22,0.5872507552870091,168.20339332784036,0.165,True,0.7734138972809668,24.730739294454043,19.41915190618301,,False,588086293.0,0
